index,DATE,ASM_DOMESTIC,ASM_INTERNATIONAL,FLIGHTS_DOMESTIC,FLIGHTS_INTERNATIONAL,PASSENGERS_DOMESTIC,PASSENGERS_INTERNATIONAL,RPM_DOMESTIC,RPM_INTERNATIONAL,AIRLINE_CODE,AIRPORT_CODE
1057,2003-11-01,258586,4480.0,1809,135.0,184349,7361.0,191507,2583.0,FA,AMP
1058,2003-12-01,262365,4542.0,1844,137.0,198413,7191.0,207881,2480.0,FA,AMP
1059,2004-01-01,272146,3313.0,1843,78.0,170969,3941.0,179491,1358.0,FA,AMP
1060,2004-02-01,264417,3031.0,1770,66.0,179229,3525.0,186941,1190.0,FA,AMP
1061,2004-03-01,287164,3398.0,1915,74.0,207770,4876.0,217459,1655.0,FA,AMP
1062,2004-04-01,284580,3307.0,1915,72.0,211545,5827.0,219466,1968.0,FA,AMP
1063,2004-05-01,276879,4026.0,1875,79.0,195759,6784.0,202114,2404.0,FA,AMP
1064,2004-06-01,269444,4163.0,1854,82.0,202152,7174.0,207340,2510.0,FA,AMP
1065,2004-07-01,272034,5491.0,1863,92.0,214281,7874.0,221861,3331.0,FA,AMP
1066,2004-08-01,277747,5093.0,1911,92.0,221436,9743.0,227729,3976.0,FA,AMP
1067,2004-09-01,251149,3628.0,1718,79.0,172212,8212.0,175895,2789.0,FA,AMP
1068,2004-10-01,278633,3582.0,1882,78.0,203369,7132.0,209114,2349.0,FA,AMP
1069,2004-11-01,272377,3468.0,1855,73.0,194963,4886.0,200739,1724.0,FA,AMP
1070,2004-12-01,284541,4120.0,1929,80.0,210318,5826.0,218950,2207.0,FA,AMP
1071,2005-01-01,265458,4542.0,1788,80.0,180542,4959.0,189209,1908.0,FA,AMP
1072,2005-02-01,252186,4191.0,1706,74.0,184362,4736.0,192340,2067.0,FA,AMP
1073,2005-03-01,283275,4564.0,1909,81.0,217666,5562.0,227886,2620.0,FA,AMP
1074,2005-04-01,280013,5106.0,1856,85.0,216956,6151.0,224826,2759.0,FA,AMP
1075,2005-05-01,290805,5357.0,1906,88.0,218874,7209.0,227303,2886.0,FA,AMP
1076,2005-06-01,265904,5217.0,1798,86.0,214090,7851.0,217689,3180.0,FA,AMP
1077,2005-07-01,266544,5926.0,1818,96.0,218818,8967.0,224827,3811.0,FA,AMP
1078,2005-08-01,271324,5114.0,1856,88.0,217873,9023.0,222465,3563.0,FA,AMP
1079,2005-09-01,259398,3643.0,1762,71.0,188238,5816.0,190299,1921.0,FA,AMP
1080,2005-10-01,257383,3682.0,1757,72.0,197328,5638.0,199885,1880.0,FA,AMP
1081,2005-11-01,273969,3375.0,1862,66.0,218959,5752.0,223383,1950.0,FA,AMP
1082,2005-12-01,286726,3103.0,1948,61.0,228149,4477.0,235856,1456.0,FA,AMP
1083,2006-01-01,292624,2629.0,1983,52.0,201130,3552.0,207932,1156.0,FA,AMP
1084,2006-02-01,254981,2325.0,1735,46.0,186268,3287.0,192230,1011.0,FA,AMP
1085,2006-03-01,297080,2677.0,2025,53.0,227976,4517.0,235461,1337.0,FA,AMP
1086,2006-04-01,270795,2721.0,1841,54.0,223293,3909.0,226102,1258.0,FA,AMP
1087,2006-05-01,279061,2871.0,1898,57.0,224811,5702.0,227159,1911.0,FA,AMP
1088,2006-06-01,261047,2822.0,1785,56.0,218565,5895.0,220930,1938.0,FA,AMP
1089,2006-07-01,250389,2770.0,1708,55.0,212850,5754.0,216738,1853.0,FA,AMP
1090,2006-08-01,264225,2923.0,1813,58.0,213161,7078.0,216698,2173.0,FA,AMP
1091,2006-09-01,248111,2629.0,1688,52.0,181487,5637.0,183103,1885.0,FA,AMP
1092,2006-10-01,261053,2677.0,1762,53.0,204378,5155.0,208060,1677.0,FA,AMP
1093,2006-11-01,245956,2576.0,1656,51.0,200710,5276.0,204200,1709.0,FA,AMP
1094,2006-12-01,258013,2629.0,1726,52.0,208134,4878.0,215153,1511.0,FA,AMP
1095,2007-01-01,256784,2730.0,1733,54.0,185191,3735.0,188824,1157.0,FA,AMP
1096,2007-02-01,223066,2374.0,1496,47.0,166161,4053.0,170299,1239.0,FA,AMP
1097,2007-03-01,249151,2428.0,1671,48.0,200658,4559.0,205958,1377.0,FA,AMP
1098,2007-04-01,250327,2838.0,1717,56.0,203943,5119.0,205202,1539.0,FA,AMP
1099,2007-05-01,264724,3103.0,1839,61.0,217854,5938.0,217515,1860.0,FA,AMP
1100,2007-06-01,246015,2808.0,1702,55.0,218011,6650.0,217258,2069.0,FA,AMP
1101,2007-07-01,254774,3007.0,1769,59.0,230592,7736.0,230675,2349.0,FA,AMP
1102,2007-08-01,265126,3010.0,1836,59.0,236901,7274.0,236407,2203.0,FA,AMP
1103,2007-09-01,255950,2543.0,1752,50.0,189957,4897.0,190147,1535.0,FA,AMP
1104,2007-10-01,265580,2647.0,1808,52.0,208597,5110.0,210039,1690.0,FA,AMP
1105,2007-11-01,255644,2646.0,1735,52.0,204171,4718.0,205862,1544.0,FA,AMP
1106,2007-12-01,252326,2552.0,1712,50.0,199190,4346.0,203672,1419.0,FA,AMP
1107,2008-01-01,259396,2760.0,1766,54.0,180966,3890.0,185647,1237.0,FA,AMP
1108,2008-02-01,226704,2300.0,1547,45.0,166795,4487.0,169855,1472.0,FA,AMP
1109,2008-03-01,255927,2553.0,1748,50.0,198366,4121.0,201383,1346.0,FA,AMP
1110,2008-04-01,244606,2442.0,1674,48.0,188315,3102.0,189416,1028.0,FA,AMP
1111,2008-05-01,259953,2654.0,1795,52.0,200336,4400.0,201822,1396.0,FA,AMP
1112,2008-06-01,231438,2193.0,1610,43.0,192023,4247.0,192778,1282.0,FA,AMP
1113,2008-07-01,253096,2596.0,1752,51.0,211045,4899.0,214561,1339.0,FA,AMP
1114,2008-08-01,254769,2458.0,1747,48.0,206570,5466.0,210448,1539.0,FA,AMP
1115,2008-09-01,241780,2592.0,1615,52.0,161138,3058.0,164013,1077.0,FA,AMP
1116,2008-10-01,257481,2642.0,1699,53.0,178727,2946.0,182703,1049.0,FA,AMP
1117,2008-11-01,223586,2187.0,1420,44.0,158108,3389.0,164409,1216.0,FA,AMP
1118,2008-12-01,227638,2241.0,1440,45.0,175800,3581.0,185401,1280.0,FA,AMP
1119,2009-01-01,220615,2092.0,1393,42.0,137224,2326.0,144591,832.0,FA,AMP
1120,2009-02-01,201449,2043.0,1270,41.0,133911,1792.0,140140,643.0,FA,AMP
1121,2009-03-01,227324,2392.0,1438,48.0,161890,2784.0,168657,998.0,FA,AMP
1122,2009-04-01,216905,2143.0,1382,43.0,164736,2196.0,171112,795.0,FA,AMP
1123,2009-05-01,218686,2293.0,1392,46.0,159901,2739.0,166231,982.0,FA,AMP
1124,2009-06-01,215756,2592.0,1379,52.0,172713,3268.0,177585,1177.0,FA,AMP
1125,2009-07-01,225440,2741.0,1440,55.0,192508,4982.0,199065,1780.0,FA,AMP
1126,2009-08-01,220901,2193.0,1420,44.0,189527,4041.0,194145,1447.0,FA,AMP
1127,2009-09-01,195456,0.0,1285,0.0,149364,0.0,152542,0.0,FA,AMP
1128,2009-10-01,200860,0.0,1323,0.0,163475,0.0,166454,0.0,FA,AMP
1129,2009-11-01,196077,0.0,1273,0.0,156754,0.0,160730,0.0,FA,AMP
1130,2009-12-01,209422,0.0,1340,0.0,166823,0.0,174304,0.0,FA,AMP
1131,2010-01-01,206112,0.0,1311,0.0,139756,0.0,146389,0.0,FA,AMP
1132,2010-02-01,173155,0.0,1107,0.0,125738,36.0,130581,0.0,FA,AMP
1133,2010-03-01,214980,0.0,1378,0.0,172827,70.0,179741,0.0,FA,AMP
1134,2010-04-01,210120,0.0,1335,0.0,165586,10.0,170206,0.0,FA,AMP
1135,2010-05-01,209578,0.0,1328,0.0,173163,0.0,178898,0.0,FA,AMP
1136,2010-06-01,205464,0.0,1311,0.0,177388,0.0,181530,0.0,FA,AMP
1137,2010-07-01,214206,0.0,1366,0.0,187140,0.0,192003,0.0,FA,AMP
1138,2010-08-01,218002,0.0,1400,0.0,188864,230.0,193818,0.0,FA,AMP
1139,2010-09-01,205021,0.0,1336,0.0,156197,761.0,160457,0.0,FA,AMP
1140,2010-10-01,208784,0.0,1361,0.0,169469,928.0,174328,0.0,FA,AMP
1141,2010-11-01,207274,0.0,1321,0.0,160846,553.0,167854,0.0,FA,AMP
1142,2010-12-01,200362,0.0,1255,0.0,159190,300.0,168091,0.0,FA,AMP
1143,2011-01-01,198202,0.0,1259,0.0,130438,172.0,137740,0.0,FA,AMP
1144,2011-02-01,180559,0.0,1152,0.0,122418,176.0,129319,0.0,FA,AMP
1145,2011-03-01,217380,0.0,1400,0.0,151987,228.0,160072,0.0,FA,AMP
1146,2011-04-01,208792,0.0,1332,0.0,161502,423.0,167514,0.0,FA,AMP
1147,2011-05-01,201322,0.0,1291,0.0,164112,404.0,170582,0.0,FA,AMP
1148,2011-06-01,204898,0.0,1310,0.0,165230,219.0,170920,0.0,FA,AMP
1149,2011-07-01,210968,0.0,1345,0.0,174812,183.0,182075,0.0,FA,AMP
1150,2011-08-01,201300,0.0,1275,0.0,172098,282.0,179368,0.0,FA,AMP
1151,2011-09-01,192148,0.0,1173,0.0,148054,83.0,153671,0.0,FA,AMP
1152,2011-10-01,186907,0.0,1149,0.0,154054,79.0,159753,0.0,FA,AMP
1153,2011-11-01,195911,0.0,1187,0.0,157714,44.0,165915,0.0,FA,AMP
1154,2011-12-01,207004,0.0,1238,0.0,157365,0.0,170403,0.0,FA,AMP
1155,2012-01-01,202257,0.0,1217,0.0,135409,0.0,144026,0.0,FA,AMP
1156,2012-02-01,195323,0.0,1199,0.0,127719,65.0,135599,0.0,FA,AMP
1157,2012-03-01,212967,0.0,1320,0.0,156672,74.0,166952,0.0,FA,AMP
1158,2012-04-01,210416,0.0,1317,0.0,162982,1.0,169045,0.0,FA,AMP
1159,2012-05-01,219200,0.0,1362,0.0,172266,0.0,180419,0.0,FA,AMP
1160,2012-06-01,201298,0.0,1256,0.0,161504,0.0,168852,0.0,FA,AMP
1161,2012-07-01,200527,0.0,1280,0.0,168825,0.0,177363,0.0,FA,AMP
1162,2012-08-01,204419,0.0,1309,0.0,174386,0.0,183024,0.0,FA,AMP
1163,2012-09-01,193122,0.0,1227,0.0,146179,0.0,149999,0.0,FA,AMP
1164,2012-10-01,189791,0.0,1213,0.0,150525,0.0,154891,0.0,FA,AMP
1165,2012-11-01,192281,0.0,1206,0.0,144040,0.0,149535,0.0,FA,AMP
1166,2012-12-01,197324,0.0,1238,0.0,156269,0.0,166158,0.0,FA,AMP
1167,2013-01-01,190590,0.0,1215,0.0,139034,0.0,146609,0.0,FA,AMP
1168,2013-02-01,170855,0.0,1092,0.0,123983,0.0,130838,0.0,FA,AMP
1169,2013-03-01,191639,0.0,1235,0.0,149814,0.0,159555,0.0,FA,AMP
1170,2013-04-01,187037,0.0,1253,0.0,144297,75.0,149181,0.0,FA,AMP
1171,2013-05-01,193989,0.0,1306,0.0,155886,98.0,161778,0.0,FA,AMP
1172,2013-06-01,187098,0.0,1265,0.0,156366,27.0,161854,0.0,FA,AMP
1173,2013-07-01,192206,0.0,1305,0.0,166627,0.0,173554,0.0,FA,AMP
1174,2013-08-01,199070,0.0,1349,0.0,170382,0.0,176169,0.0,FA,AMP
1175,2013-09-01,187468,0.0,1249,0.0,140671,0.0,146883,0.0,FA,AMP
1176,2013-10-01,198834,0.0,1327,0.0,159095,0.0,166343,0.0,FA,AMP
1177,2013-11-01,187088,0.0,1225,0.0,142911,0.0,150947,0.0,FA,AMP
1178,2013-12-01,192424,0.0,1221,0.0,155729,0.0,167494,0.0,FA,AMP
1179,2014-01-01,188925,0.0,1173,0.0,132143,0.0,143167,0.0,FA,AMP
1180,2014-02-01,166539,0.0,1043,0.0,123845,0.0,131660,0.0,FA,AMP
1181,2014-03-01,197083,0.0,1232,0.0,145182,0.0,155824,0.0,FA,AMP
1182,2014-04-01,199320,0.0,1270,0.0,156171,0.0,164238,0.0,FA,AMP
1183,2014-05-01,190039,0.0,1206,0.0,156118,0.0,163921,0.0,FA,AMP
1184,2014-06-01,183944,0.0,1172,0.0,154203,0.0,161915,0.0,FA,AMP
1185,2014-07-01,189194,0.0,1203,0.0,162861,0.0,172477,0.0,FA,AMP
1186,2014-08-01,187906,0.0,1200,0.0,159038,0.0,166995,0.0,FA,AMP
1187,2014-09-01,176766,0.0,1124,0.0,129712,0.0,136253,0.0,FA,AMP
1188,2014-10-01,183302,0.0,1165,0.0,144376,0.0,151020,0.0,FA,AMP
1189,2014-11-01,188275,0.0,1157,0.0,138137,0.0,144734,0.0,FA,AMP
1190,2014-12-01,209669,0.0,1246,0.0,164415,0.0,176836,0.0,FA,AMP
1191,2015-01-01,185989,0.0,1106,0.0,125518,0.0,134850,0.0,FA,AMP
1192,2015-02-01,166057,0.0,989,0.0,122384,0.0,130456,0.0,FA,AMP
1193,2015-03-01,195059,0.0,1159,0.0,141887,0.0,151588,0.0,FA,AMP
1194,2015-04-01,197364,0.0,1181,0.0,150056,0.0,158189,0.0,FA,AMP
1195,2015-05-01,197329,0.0,1181,0.0,156394,0.0,164821,0.0,FA,AMP
1196,2015-06-01,197803,0.0,1178,0.0,167269,0.0,177240,0.0,FA,AMP
1197,2015-07-01,247934,0.0,2275,0.0,280709,162.0,228798,0.0,FA,AMP
1198,2015-08-01,242935,0.0,2254,0.0,269869,346.0,221568,0.0,FA,AMP
1199,2015-09-01,236381,0.0,2201,0.0,248542,86.0,204340,0.0,FA,AMP
1200,2015-10-01,236726,0.0,2231,0.0,262849,20.0,214657,0.0,FA,AMP
1201,2015-11-01,212804,0.0,2009,0.0,234314,22.0,192334,0.0,FA,AMP
1202,2015-12-01,220581,0.0,1941,0.0,237772,13.0,200957,0.0,FA,AMP
1203,2016-01-01,205994,0.0,1951,0.0,205214,342.0,172840,0.0,FA,AMP
1204,2016-02-01,208401,0.0,1983,0.0,203997,627.0,172249,0.0,FA,AMP
1205,2016-03-01,230917,0.0,2240,0.0,238695,539.0,196465,0.0,FA,AMP
1206,2016-04-01,224078,0.0,2149,0.0,249109,692.0,197563,0.0,FA,AMP
1207,2016-05-01,233241,0.0,2226,0.0,255656,855.0,201795,0.0,FA,AMP
1208,2016-06-01,237528,0.0,2274,0.0,277317,946.0,212705,0.0,FA,AMP
1209,2016-07-01,236951,0.0,2223,0.0,279829,1123.0,220334,0.0,FA,AMP
1210,2016-08-01,243051,0.0,2320,0.0,261695,1683.0,211108,0.0,FA,AMP
1211,2016-09-01,236472,0.0,2210,0.0,225846,844.0,185005,0.0,FA,AMP
1212,2016-10-01,238824,0.0,2228,0.0,242508,738.0,198952,0.0,FA,AMP
1213,2016-11-01,230316,0.0,1941,0.0,223494,174.0,192088,0.0,FA,AMP
1214,2016-12-01,226251,0.0,1740,0.0,214941,215.0,192176,0.0,FA,AMP
1215,2017-01-01,215046,0.0,1758,0.0,188969,0.0,168527,0.0,FA,AMP
1216,2017-02-01,190827,0.0,1609,0.0,169076,0.0,148292,0.0,FA,AMP
1217,2017-03-01,216369,0.0,1797,0.0,206564,0.0,176530,0.0,FA,AMP
1218,2002-10-01,206414,6940.0,2071,35.0,225906,3658.0,144611,4038.0,GA,AMP
1219,2002-11-01,195626,9115.0,1938,35.0,217477,5274.0,139188,5822.0,GA,AMP
1220,2002-12-01,191899,9029.0,1798,34.0,219456,4812.0,150501,5312.0,GA,AMP
1221,2003-01-01,198840,9287.0,1947,35.0,183175,3859.0,120345,4260.0,GA,AMP
1222,2003-02-01,166877,7896.0,1653,30.0,167101,4818.0,112653,5319.0,GA,AMP
1223,2003-03-01,194177,9452.0,1940,36.0,189101,6945.0,127267,7667.0,GA,AMP
1224,2003-04-01,187204,9009.0,1750,34.0,204132,6195.0,138645,6839.0,GA,AMP
1225,2003-05-01,199234,7618.0,1857,30.0,205530,4233.0,136601,4673.0,GA,AMP
1226,2003-06-01,191876,8858.0,1922,34.0,210969,4461.0,140160,4925.0,GA,AMP
1227,2003-07-01,191815,6981.0,1913,35.0,222894,5177.0,155122,5715.0,GA,AMP
1228,2003-08-01,198328,6638.0,1887,34.0,228500,5213.0,166016,5755.0,GA,AMP
1229,2003-09-01,194603,6020.0,1854,30.0,182782,1872.0,118747,2067.0,GA,AMP
1230,2003-10-01,207652,6232.0,2024,31.0,226406,3620.0,152704,3996.0,GA,AMP
1231,2003-11-01,197023,6721.0,1905,35.0,215823,4564.0,149292,5039.0,GA,AMP
1232,2003-12-01,186194,6352.0,1742,33.0,208327,3902.0,152118,4308.0,GA,AMP
1233,2004-01-01,188056,5484.0,1836,29.0,176674,2966.0,126014,3274.0,GA,AMP
1234,2004-02-01,188951,6122.0,1865,31.0,192224,4358.0,135015,4811.0,GA,AMP
1235,2004-03-01,199482,7062.0,2008,35.0,209670,5210.0,145158,5752.0,GA,AMP
1236,2004-04-01,198474,7270.0,1984,34.0,228484,5798.0,155698,6160.0,GA,AMP
1237,2004-05-01,196885,6883.0,1970,36.0,215213,3858.0,146404,4160.0,GA,AMP
1238,2004-06-01,206098,6553.0,1973,34.0,228270,4118.0,156502,4546.0,GA,AMP
1239,2004-07-01,208956,6902.0,1946,36.0,223462,5266.0,163259,5814.0,GA,AMP
1240,2004-08-01,209716,7007.0,1981,35.0,225759,5542.0,167645,6118.0,GA,AMP
1241,2004-09-01,175752,5034.0,1794,25.0,172156,1492.0,110937,1647.0,GA,AMP
1242,2004-10-01,209742,5822.0,2028,29.0,216244,3435.0,145966,3635.0,GA,AMP
1243,2004-11-01,206986,6796.0,1949,34.0,216304,4156.0,148796,4588.0,GA,AMP
1244,2004-12-01,190944,6749.0,1857,35.0,213682,4062.0,150085,4484.0,GA,AMP
1245,2005-01-01,176834,6687.0,1769,35.0,179851,3523.0,126408,3889.0,GA,AMP
1246,2005-02-01,166450,6403.0,1646,32.0,178580,4088.0,124461,4455.0,GA,AMP
1247,2005-03-01,180298,6641.0,1798,33.0,205822,5175.0,142242,5650.0,GA,AMP
1248,2005-04-01,182054,7161.0,1823,35.0,213814,5368.0,143437,5846.0,GA,AMP
1249,2005-05-01,188643,6841.0,1888,35.0,207527,3851.0,138969,4252.0,GA,AMP
1250,2005-06-01,176170,6363.0,1789,33.0,206427,3681.0,137451,4064.0,GA,AMP
1251,2005-07-01,180469,6911.0,1789,36.0,218016,5317.0,154918,5870.0,GA,AMP
1252,2005-08-01,182321,6773.0,1843,35.0,211943,5153.0,151402,5689.0,GA,AMP
1253,2005-09-01,166190,6002.0,1718,30.0,174433,2673.0,110341,2951.0,GA,AMP
1254,2005-10-01,167530,6188.0,1733,30.0,176967,3698.0,111972,4083.0,GA,AMP
1255,2005-11-01,153177,6443.0,1584,30.0,177102,3843.0,109784,4243.0,GA,AMP
1256,2005-12-01,178601,4860.0,1689,31.0,185044,3120.0,131315,3366.0,GA,AMP
1257,2006-01-01,172697,4546.0,1715,29.0,168551,3159.0,117379,3055.0,GA,AMP
1258,2006-02-01,159230,148.0,1560,1.0,163307,369.0,112802,50.0,GA,AMP
1259,2006-03-01,192857,1340.0,1875,9.0,206723,1425.0,143749,1193.0,GA,AMP
1260,2006-04-01,187940,1784.0,1814,12.0,202295,1599.0,138155,1622.0,GA,AMP
1261,2006-05-01,175567,4860.0,1801,31.0,186616,3447.0,122352,3620.0,GA,AMP
1262,2006-06-01,171045,4703.0,1741,30.0,197457,3289.0,132341,3490.0,GA,AMP
1263,2006-07-01,173773,4860.0,1679,31.0,194398,4000.0,143761,4281.0,GA,AMP
1264,2006-08-01,177548,4860.0,1809,31.0,186694,3901.0,138074,4134.0,GA,AMP
1265,2006-09-01,151728,4381.0,1621,28.0,147231,2170.0,96478,2396.0,GA,AMP
1266,2006-10-01,155291,4859.0,1744,31.0,163837,2890.0,108704,3191.0,GA,AMP
1267,2006-11-01,146379,4546.0,1665,29.0,171567,3249.0,112219,3587.0,GA,AMP
1268,2006-12-01,160877,4677.0,1688,30.0,179134,3563.0,128033,3783.0,GA,AMP
1269,2007-01-01,162866,4860.0,1791,31.0,147476,2876.0,101266,3175.0,GA,AMP
1270,2007-02-01,141354,4684.0,1546,30.0,136430,3070.0,93320,3389.0,GA,AMP
1271,2007-03-01,156950,5443.0,1749,35.0,170923,4374.0,116533,4675.0,GA,AMP
1272,2007-04-01,152113,7889.0,1716,57.0,170255,5309.0,113864,5322.0,GA,AMP
1273,2007-05-01,143991,7514.0,1692,56.0,158615,4510.0,101569,4342.0,GA,AMP
1274,2007-06-01,135379,7859.0,1608,58.0,168310,5078.0,106790,4939.0,GA,AMP
1275,2007-07-01,138077,8453.0,1616,62.0,167561,5506.0,115889,5414.0,GA,AMP
1276,2007-08-01,144250,8329.0,1715,61.0,167713,6445.0,118313,6309.0,GA,AMP
1277,2007-09-01,137322,3170.0,1616,21.0,132433,1599.0,84944,1719.0,GA,AMP
1278,2007-10-01,144270,3292.0,1699,21.0,156972,1982.0,103568,2188.0,GA,AMP
1279,2007-11-01,141435,3919.0,1615,25.0,154181,2429.0,104536,2682.0,GA,AMP
1280,2007-12-01,147638,4076.0,1548,26.0,148703,2582.0,110771,2814.0,GA,AMP
1281,2008-01-01,156459,3605.0,1717,23.0,134146,2041.0,96685,2253.0,GA,AMP
1282,2008-02-01,151067,4528.0,1642,29.0,137834,3127.0,100274,3452.0,GA,AMP
1283,2008-03-01,164797,5599.0,1786,36.0,161506,4081.0,119420,4505.0,GA,AMP
1284,2008-04-01,153910,3761.0,1726,24.0,158869,2605.0,112114,2876.0,GA,AMP
1285,2008-05-01,150452,3606.0,1695,23.0,151558,2496.0,104875,2756.0,GA,AMP
1286,2008-06-01,126492,4076.0,1532,26.0,144439,3045.0,95591,3289.0,GA,AMP
1287,2008-07-01,126984,4860.0,1549,31.0,153067,4865.0,106761,4340.0,GA,AMP
1288,2008-08-01,130687,3135.0,1560,20.0,148763,3341.0,105312,2823.0,GA,AMP
1289,2008-09-01,120655,592.0,1501,4.0,120775,419.0,76904,269.0,GA,AMP
1290,2008-10-01,133895,601.0,1585,4.0,146102,503.0,98056,317.0,GA,AMP
1291,2008-11-01,138994,4233.0,1530,27.0,143946,2275.0,99827,2429.0,GA,AMP
1292,2008-12-01,160906,4703.0,1617,30.0,167416,3231.0,127396,3457.0,GA,AMP
1293,2009-01-01,159193,3292.0,1505,21.0,122378,1401.0,95743,1472.0,GA,AMP
1294,2009-02-01,146280,3135.0,1402,20.0,121495,1845.0,95651,1962.0,GA,AMP
1295,2009-03-01,155020,4076.0,1404,26.0,133136,2977.0,107033,3208.0,GA,AMP
1296,2009-04-01,132945,3762.0,1212,24.0,129448,2936.0,100232,3207.0,GA,AMP
1297,2009-05-01,130866,3606.0,1200,23.0,124944,2422.0,95159,2626.0,GA,AMP
1298,2009-06-01,111241,157.0,1063,1.0,115630,128.0,85130,81.0,GA,AMP
1299,2009-07-01,105789,0.0,1039,0.0,125505,82.0,92743,0.0,GA,AMP
1300,2009-08-01,108996,0.0,1063,0.0,122004,94.0,92254,0.0,GA,AMP
1301,2009-09-01,100234,0.0,971,0.0,98399,0.0,70712,0.0,GA,AMP
1302,2009-10-01,103726,0.0,1013,0.0,110269,0.0,80033,0.0,GA,AMP
1303,2009-11-01,101511,0.0,980,0.0,105272,67.0,76177,0.0,GA,AMP
1304,2009-12-01,107662,0.0,986,0.0,114508,133.0,88420,0.0,GA,AMP
1305,2010-01-01,212260,2875.0,1915,21.0,159529,1544.0,131311,1446.0,GA,AMP
1306,2010-02-01,186501,3559.0,1649,26.0,154153,1821.0,129695,1978.0,GA,AMP
1307,2010-03-01,232471,4518.0,2100,33.0,221762,2842.0,185231,3138.0,GA,AMP
1308,2010-04-01,226192,3286.0,2061,24.0,214803,2156.0,173290,2301.0,GA,AMP
1309,2010-05-01,228457,3175.0,2061,23.0,219629,1802.0,176924,1855.0,GA,AMP
1310,2010-06-01,226481,3559.0,2073,26.0,228704,3102.0,182792,2717.0,GA,AMP
1311,2010-07-01,227835,4107.0,2071,30.0,243908,4655.0,199643,3462.0,GA,AMP
1312,2010-08-01,235406,2190.0,2141,16.0,246203,2893.0,201102,1887.0,GA,AMP
1313,2010-09-01,213099,0.0,1924,0.0,196240,647.0,154576,0.0,GA,AMP
1314,2010-10-01,227753,0.0,2042,0.0,223314,581.0,178828,0.0,GA,AMP
1315,2010-11-01,210602,0.0,1905,0.0,204776,473.0,161996,0.0,GA,AMP
1316,2010-12-01,210660,628.0,1872,2.0,208729,727.0,169860,575.0,GA,AMP
1317,2011-01-01,210241,1749.0,1867,5.0,164663,481.0,134400,667.0,GA,AMP
1318,2011-02-01,206231,1347.0,1829,4.0,171337,593.0,140915,931.0,GA,AMP
1319,2011-03-01,247399,1161.0,2213,4.0,221370,663.0,181379,828.0,GA,AMP
1320,2011-04-01,222703,1161.0,1984,4.0,212879,796.0,171767,810.0,GA,AMP
1321,2011-05-01,238875,0.0,2111,0.0,222806,940.0,178830,0.0,GA,AMP
1322,2011-06-01,226304,0.0,2041,0.0,220584,1301.0,175761,0.0,GA,AMP
1323,2011-07-01,228508,0.0,2057,0.0,234663,1950.0,191581,0.0,GA,AMP
1324,2011-08-01,217266,0.0,1966,0.0,228657,1691.0,186490,0.0,GA,AMP
1325,2011-09-01,204919,0.0,1833,0.0,185633,1107.0,147087,0.0,GA,AMP
1326,2011-10-01,209973,0.0,1886,0.0,203270,1084.0,163355,0.0,GA,AMP
1327,2011-11-01,203578,0.0,1820,0.0,200243,456.0,160333,0.0,GA,AMP
1328,2011-12-01,226518,871.0,1966,3.0,216783,617.0,180452,622.0,GA,AMP
1329,2012-01-01,210310,1161.0,1870,4.0,168465,1272.0,137541,865.0,GA,AMP
1330,2012-02-01,206770,1228.0,1832,4.0,172684,1344.0,141538,1031.0,GA,AMP
1331,2012-03-01,245416,6321.0,2140,35.0,230905,4748.0,194004,4871.0,GA,AMP
1332,2012-04-01,261738,6071.0,2209,34.0,244907,4742.0,205797,4459.0,GA,AMP
1333,2012-05-01,267908,5074.0,2241,31.0,246876,4438.0,204892,3621.0,GA,AMP
1334,2012-06-01,263740,4770.0,2050,29.0,238731,4229.0,204049,3560.0,GA,AMP
1335,2012-07-01,274290,4770.0,2028,29.0,263223,5400.0,235428,3961.0,GA,AMP
1336,2012-08-01,300857,5099.0,2256,31.0,292656,5872.0,258655,4642.0,GA,AMP
1337,2012-09-01,277710,4775.0,2127,29.0,215298,3948.0,186959,2279.0,GA,AMP
1338,2012-10-01,272495,3756.0,2082,27.0,241093,3694.0,213896,2581.0,GA,AMP
1339,2012-11-01,262653,4518.0,1986,30.0,219258,3069.0,195379,2913.0,GA,AMP
1340,2012-12-01,287804,5833.0,2140,33.0,257717,3859.0,233344,3854.0,GA,AMP
1341,2013-01-01,247406,5394.0,1869,32.0,199542,3376.0,179086,2714.0,GA,AMP
1342,2013-02-01,231738,5030.0,1723,29.0,189451,4056.0,173039,3541.0,GA,AMP
1343,2013-03-01,292191,5098.0,2102,31.0,271052,5063.0,251457,4223.0,GA,AMP
1344,2013-04-01,277808,7776.0,2027,53.0,234109,5973.0,212624,4858.0,GA,AMP
1345,2013-05-01,267985,8928.0,1961,62.0,237392,7561.0,213373,6170.0,GA,AMP
1346,2013-06-01,260201,8640.0,1933,60.0,235557,7876.0,211224,6511.0,GA,AMP
1347,2013-07-01,259923,10080.0,1942,66.0,253062,8892.0,228902,7886.0,GA,AMP
1348,2013-08-01,269549,10399.0,2024,67.0,258977,10182.0,233882,8926.0,GA,AMP
1349,2013-09-01,212384,7167.0,1685,60.0,173319,6088.0,154564,4539.0,GA,AMP
1350,2013-10-01,231179,7328.0,1823,62.0,204353,6087.0,184223,4528.0,GA,AMP
1351,2013-11-01,226201,6952.0,1805,59.0,193083,5498.0,173841,4791.0,GA,AMP
